000144.774|  745440.0000kb|      0.0000kb added| ALWAYS| Creating Hero...
000145.032|  748812.0032kb|   3372.0000kb added|  ERROR| Failed to load mesh file name<janna_skn5_tornado.sco>.
000145.070|  749532.0032kb|    720.0000kb added|  ERROR| Failed to load mesh file name<Janna_skn5_familiar_atk.sco>.
000145.117|  751280.0000kb|   1748.0000kb added|  ERROR| Failed to load mesh file name<Janna_skn5_UltGeo_01.sco>.
000145.132|  751492.0968kb|    212.0000kb added|  ERROR| Failed to load mesh file name<Janna_skn5_UltGeo_01.sco>.
000145.162|  752424.0000kb|    932.0000kb added|  ERROR| Failed to load mesh file name<Janna_skn5_debris_01.sco>.
000145.163|  752424.0000kb|      0.0000kb added|  ERROR| Failed to load mesh file name<Janna_skn5_debris_02.sco>.
000145.163|  752424.0000kb|      0.0000kb added|  ERROR| Failed to load mesh file name<Janna_skn5_debris_03.sco>.
000145.165|  752424.0000kb|      0.0000kb added|  ERROR| Failed to load mesh file name<janna_skn5_tornado.sco>.
000145.303|  759976.0000kb|   7552.0000kb added| ALWAYS| Spawning champion (Janna) with skinID 0 on team 100 for clientID 4 and summonername (G4zg3r31CZ) (is HUMAN PLAYER)
000145.303|  759976.0000kb|      0.0000kb added| ALWAYS| Hero Janna(0) created for G4zg3r31CZ
000146.338|  760128.0000kb|    152.0000kb added| ALWAYS| Creating Hero...
000146.860|  764428.0032kb|   4300.0000kb added|  ERROR| Failed to load spell ini or script: "Yasuowindwallfake"
000147.264|  773732.0968kb|   9304.0000kb added| ALWAYS| Spawning champion (Yasuo) with skinID 0 on team 100 for clientID 3 and summonername (LeagueOfTrollers) (is HUMAN PLAYER)
000147.264|  773732.0968kb|      0.0000kb added| ALWAYS| Hero Yasuo(0) created for LeagueOfTrollers
000147.788|  774704.0000kb|    972.0000kb added| ALWAYS| Creating Hero...
000147.801|  774716.0032kb|     12.0000kb added| ALWAYS| Spawning champion (Akali) with skinID 2 on team 100 for clientID 9 and summonername (LucianStoleMyTv) (is HUMAN PLAYER)
000147.805|  774716.0032kb|      0.0000kb added| ALWAYS| Hero Akali(2) created for LucianStoleMyTv
000148.311|  774716.0032kb|      0.0000kb added| ALWAYS| Creating Hero...
000148.321|  774772.0968kb|     56.0000kb added| ALWAYS| Spawning champion (Nautilus) with skinID 2 on team 200 for clientID 0 and summonername (soul of reaper) (is HUMAN PLAYER)
000148.321|  774772.0968kb|      0.0000kb added| ALWAYS| Hero Nautilus(2) created for soul of reaper
000148.321|  774772.0968kb|      0.0000kb added| ALWAYS| Creating Hero...
000148.354|  776136.0000kb|   1364.0000kb added| ALWAYS| Spawning champion (Ashe) with skinID 5 on team 200 for clientID 7 and summonername (Summoner Ashram) (is HUMAN PLAYER)
000148.354|  776136.0000kb|      0.0000kb added| ALWAYS| Hero Ashe(5) created for Summoner Ashram
000148.874|  776136.0000kb|      0.0000kb added| ALWAYS| Creating Hero...
000148.880|  776144.0000kb|      8.0000kb added| ALWAYS| Spawning champion (DrMundo) with skinID 0 on team 200 for clientID 1 and summonername (fio000) (is HUMAN PLAYER)
000148.880|  776144.0000kb|      0.0000kb added| ALWAYS| Hero DrMundo(0) created for fio000
000148.881|  776144.0000kb|      0.0000kb added| ALWAYS| Creating Hero...
000148.883|  776156.0032kb|     12.0000kb added| ALWAYS| Spawning champion (TwistedFate) with skinID 2 on team 200 for clientID 8 and summonername (omqo) (is HUMAN PLAYER)
000148.883|  776156.0032kb|      0.0000kb added| ALWAYS| Hero TwistedFate(2) created for omqo
000148.883|  776156.0032kb|      0.0000kb added| ALWAYS| Creating Hero...
000148.898|  776208.0000kb|     52.0000kb added| ALWAYS| Spawning champion (Taric) with skinID 2 on team 200 for clientID 2 and summonername (AcabHools1926) (is HUMAN PLAYER)
